Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Relative Humidity [%](Hourly),Environment:Site Wind Speed [m/s](Hourly),EMS:Comfort Temperature [C](Hourly),EMS:Adaptive Cooling Setpoint Temperature [C](Hourly),EMS:Adaptive Heating Setpoint Temperature [C](Hourly),EMS:Adaptive Cooling Setpoint Temperature_No Tolerance [C](Hourly),EMS:Adaptive Heating Setpoint Temperature_No Tolerance [C](Hourly),EMS:Ventilation Setpoint Temperature [C](Hourly),EMS:Minimum Outdoor Temperature for ventilation [C](Hourly),EMS:Comfortable Hours_No Applicability_BLOCK1_ZONE2 [H](Hourly),EMS:Comfortable Hours_No Applicability_BLOCK1_ZONE1 [H](Hourly),EMS:Comfortable Hours_Applicability_BLOCK1_ZONE2 [H](Hourly),EMS:Comfortable Hours_Applicability_BLOCK1_ZONE1 [H](Hourly),EMS:Discomfortable Applicable Hot Hours_BLOCK1_ZONE2 [H](Hourly),EMS:Discomfortable Applicable Hot Hours_BLOCK1_ZONE1 [H](Hourly),EMS:Discomfortable Applicable Cold Hours_BLOCK1_ZONE2 [H](Hourly),EMS:Discomfortable Applicable Cold Hours_BLOCK1_ZONE1 [H](Hourly),EMS:Discomfortable Non Applicable Hot Hours_BLOCK1_ZONE2 [H](Hourly),EMS:Discomfortable Non Applicable Hot Hours_BLOCK1_ZONE1 [H](Hourly),EMS:Discomfortable Non Applicable Cold Hours_BLOCK1_ZONE2 [H](Hourly),EMS:Discomfortable Non Applicable Cold Hours_BLOCK1_ZONE1 [H](Hourly),EMS:Zone Floor Area_BLOCK1_ZONE2 [m2](Hourly),EMS:Zone Floor Area_BLOCK1_ZONE1 [m2](Hourly),EMS:Zone Air Volume_BLOCK1_ZONE2 [m3](Hourly),EMS:Zone Air Volume_BLOCK1_ZONE1 [m3](Hourly),EMS:Ventilation Hours_BLOCK1_ZONE2 [H](Hourly),EMS:Ventilation Hours_BLOCK1_ZONE1 [H](Hourly),BLOCK1:ZONE2:Zone Operative Temperature [C](Hourly),BLOCK1:ZONE1:Zone Operative Temperature [C](Hourly),BLOCK1:ZONE2:AFN Zone Infiltration Volume [m3](Hourly),BLOCK1:ZONE2:AFN Zone Infiltration Air Change Rate [ach](Hourly),BLOCK1:ZONE1:AFN Zone Infiltration Volume [m3](Hourly),BLOCK1:ZONE1:AFN Zone Infiltration Air Change Rate [ach](Hourly),Whole Building:Facility Total HVAC Electricity Demand Rate [W](Hourly),PEOPLE BLOCK1:ZONE2:Zone Thermal Comfort ASHRAE 55 Adaptive Model Running Average Outdoor Air Temperature [C](Hourly),PEOPLE BLOCK1:ZONE2:Zone Thermal Comfort CEN 15251 Adaptive Model Running Average Outdoor Air Temperature [C](Hourly),PEOPLE BLOCK1:ZONE1:Zone Thermal Comfort ASHRAE 55 Adaptive Model Running Average Outdoor Air Temperature [C](Hourly),PEOPLE BLOCK1:ZONE1:Zone Thermal Comfort CEN 15251 Adaptive Model Running Average Outdoor Air Temperature [C](Hourly),AHST_SCH_BLOCK1_ZONE2:Schedule Value [](Hourly),ACST_SCH_BLOCK1_ZONE2:Schedule Value [](Hourly),AHST_SCH_BLOCK1_ZONE1:Schedule Value [](Hourly),ACST_SCH_BLOCK1_ZONE1:Schedule Value [](Hourly),BLOCK1:ZONE2 VRF INDOOR UNIT DX COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),BLOCK1:ZONE1 VRF INDOOR UNIT DX COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),BLOCK1:ZONE2 VRF INDOOR UNIT DX HEATING COIL:Heating Coil Heating Rate [W](Hourly),BLOCK1:ZONE1 VRF INDOOR UNIT DX HEATING COIL:Heating Coil Heating Rate [W](Hourly),VRF OUTDOOR UNIT_BLOCK1:ZONE2:VRF Heat Pump Cooling Electricity Energy [J](Hourly),VRF OUTDOOR UNIT_BLOCK1:ZONE2:VRF Heat Pump Heating Electricity Energy [J](Hourly),VRF OUTDOOR UNIT_BLOCK1:ZONE1:VRF Heat Pump Cooling Electricity Energy [J](Hourly),VRF OUTDOOR UNIT_BLOCK1:ZONE1:VRF Heat Pump Heating Electricity Energy [J](Hourly) 
 10/21  09:00:00,-0.675,84.0,0.25,21.489551803267574,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.374282785449104,18.55296372396846,10.86476975062174,0.08574760036289991,9.648496698253211,0.09159933334016761,353.9475142761326,9.790555555555555,8.150156979598702,9.790555555555555,8.150156979598702,18.1,24.9,18.1,24.9,0.0,0.0,105.92042163173623,0.42370311663272764,0.0,305511.5654671023,0.0,1237.9814228018445 
 10/21  10:00:00,2.975,76.75,1.9500000000000002,21.489551803267574,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,19.017477567980244,19.484428581740325,10.357979248758374,0.0817478773665606,9.42352523637821,0.08946353575710536,254.43093455052914,9.790555555555555,8.150156979598702,9.790555555555555,8.150156979598702,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/21  11:00:00,5.5,71.25,4.475,21.489551803267574,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,20.00767282792254,20.591319884096094,15.345936343890703,0.12111413743813022,10.006255999805484,0.09499577058249625,254.43093455052914,9.790555555555555,8.150156979598702,9.790555555555555,8.150156979598702,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/21  12:00:00,7.5,64.75,3.5999999999999996,21.489551803267574,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,21.13154134077822,21.60954040148975,12.604417754294733,0.09947735674200145,8.67879665173585,0.0823933522864558,254.43093455052914,9.790555555555555,8.150156979598702,9.790555555555555,8.150156979598702,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/21  13:00:00,8.524999999999999,62.25,4.225,21.489551803267574,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,1.0,1.0,19.76193364585763,18.50261357067421,6.8361810713469815,0.05395292638214788,4.449516521352335,0.04224209841059732,5620.96423615678,9.790555555555555,8.150156979598702,9.790555555555555,8.150156979598702,18.1,24.9,18.1,24.9,0.0,0.0,7142.860373077796,5782.104077024766,0.0,10650654.262668405,0.0,8633465.623114103 
 10/21  14:00:00,9.0,61.25,4.225,21.489551803267574,24.9,18.1,25.0,18.0,21.5,-31.9,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,20.33803608255842,21.47118981281514,13.051861947237498,0.10300870316919662,8.290768035206,0.07870954913010744,265.9378268872623,9.790555555555555,8.150156979598702,9.790555555555555,8.150156979598702,18.1,24.9,18.1,24.9,0.0,0.0,17.504581567256203,0.0,0.0,41386.11492190356,0.0,0.0 
 10/21  15:00:00,9.25,60.25,3.7249999999999996,21.489551803267574,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,1.0,1.0,19.86809427778467,18.394908849061082,6.50391181448745,0.051330570630113856,3.1236337099912097,0.02965464718310678,5647.185057280276,9.790555555555555,8.150156979598702,9.790555555555555,8.150156979598702,18.1,24.9,18.1,24.9,0.0,0.0,7165.165128970771,5856.014009040043,0.0,10664438.669997588,0.0,8714119.028972317 
 10/21  16:00:00,8.55,64.5,2.85,21.489551803267574,24.9,18.1,25.0,18.0,21.5,-31.9,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,19.102280546540406,20.039804535353923,9.175649465779497,0.07241662193685165,5.993441051215119,0.05689955874724919,267.1165056716725,9.790555555555555,8.150156979598702,9.790555555555555,8.150156979598702,18.1,24.9,18.1,24.9,0.0,0.0,19.24722725316993,0.0,0.0,45626.445864582915,0.0,0.0 
 10/21  17:00:00,6.875,69.75,2.975,21.489551803267574,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,19.44741661504876,19.799624679491387,10.687949677701937,0.08435209016830986,7.362213371272156,0.06989418743737433,254.43093455052914,9.790555555555555,8.150156979598702,9.790555555555555,8.150156979598702,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/21  18:00:00,5.35,74.75,3.1,21.489551803267574,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,19.229404239569668,19.440922647086122,11.739454274546901,0.09265083906216973,8.926777340534926,0.08474759113688143,254.43093455052914,9.790555555555555,8.150156979598702,9.790555555555555,8.150156979598702,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/21  19:00:00,4.625,79.75,3.475,21.489551803267574,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.954011444985255,19.105765674480708,12.723966887353303,0.10042086972207641,8.892086461563467,0.0844182484956236,254.43093455052914,9.790555555555555,8.150156979598702,9.790555555555555,8.150156979598702,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/21  20:00:00,4.35,81.75,3.9749999999999996,21.489551803267574,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.682540863898673,18.799968442325422,13.809582258771542,0.10898882975738827,8.579687729263728,0.08145244806993135,254.43093455052914,9.790555555555555,8.150156979598702,9.790555555555555,8.150156979598702,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/21  21:00:00,4.0,82.0,3.3499999999999996,21.489551803267574,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.42949269141868,18.521718078886398,12.385540462146473,0.09774991998941232,8.279242541010646,0.07860013026230586,254.43093455052914,9.790555555555555,8.150156979598702,9.790555555555555,8.150156979598702,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/21  22:00:00,3.75,82.75,1.525,21.489551803267574,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.2236342654575,18.27991633424219,9.628910102035734,0.07599387325372461,8.210786684090358,0.07795023514877347,299.67631552529457,9.790555555555555,8.150156979598702,9.790555555555555,8.150156979598702,18.1,24.9,18.1,24.9,0.0,0.0,24.267940011835787,16.559801135793847,0.0,65206.608637922815,0.0,44635.932097229066 
 10/21  23:00:00,3.625,87.5,1.0,21.489551803267574,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.104423586609435,18.129998092371906,8.929349964695472,0.07047276194963689,7.737845940600799,0.07346030701096419,468.9659901764643,9.790555555555555,8.150156979598702,9.790555555555555,8.150156979598702,18.1,24.9,18.1,24.9,0.0,0.0,136.41569894953813,115.6359181819042,0.0,362684.67083115596,0.0,307559.2541646537 
 10/21  24:00:00,1.2,89.75,0.25,21.489551803267574,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.027351541984345,18.040485985991953,9.72447925617535,0.07674812997745459,8.634714869049779,0.08197485580635427,709.4263503971056,9.790555555555555,8.150156979598702,9.790555555555555,8.150156979598702,18.1,24.9,18.1,24.9,0.0,0.0,302.45253814590774,267.36104213565534,0.0,820346.9187605303,0.0,723622.8989466708 
 10/22  01:00:00,0.175,93.0,0.0,21.335546622940818,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.003479046422054,18.01274828730225,10.16892255573828,0.0802557925703696,9.036263298744128,0.08578701117253196,868.4045463311501,9.639166666666666,7.216792250345628,9.639166666666666,7.216792250345628,18.1,24.9,18.1,24.9,0.0,0.0,412.2440825777187,366.54910369816923,0.0,1124838.107314049,0.0,996753.9788772333 
 10/22  02:00:00,-0.875,91.75,0.0,21.18154144261406,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.002583879669317,18.01069807930967,10.713379215252466,0.08455278671994837,9.5200877069662,0.09038026488166845,1034.2068381420395,9.639166666666666,7.216792250345628,9.639166666666666,7.216792250345628,18.1,24.9,18.1,24.9,0.0,0.0,522.2141205364929,464.26828392579847,0.0,1445089.7589078755,0.0,1278988.7686229837 
 10/22  03:00:00,-1.8,90.25,0.0,21.18154144261406,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.010684161570744,18.01843554146941,11.194891957767386,0.08835301103785906,9.947985378508138,0.09444257040726889,1190.8460519604196,9.639166666666666,7.216792250345628,9.639166666666666,7.216792250345628,18.1,24.9,18.1,24.9,0.0,0.0,623.2802972751699,553.6604169196846,0.0,1748485.5188773493,0.0,1544779.1524761878 
 10/22  04:00:00,-1.775,90.75,0.0,21.18154144261406,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.032155724016242,18.03910974260471,11.228955473608462,0.08862184920105426,9.978197988876426,0.09472939798826421,1265.5891232418464,9.639166666666666,7.216792250345628,9.639166666666666,7.216792250345628,18.1,24.9,18.1,24.9,0.0,0.0,675.5122587967242,599.9742911352794,0.0,1893117.5851664972,0.0,1671584.506759734 
 10/22  05:00:00,-1.625,91.0,0.0,21.18154144261406,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.049655631617462,18.055333241914063,11.197997283917578,0.088377519082837,9.950621076965655,0.09446759277387631,1315.9461907974542,9.639166666666666,7.216792250345628,9.639166666666666,7.216792250345628,18.1,24.9,18.1,24.9,0.0,0.0,711.9829216080536,632.4484236779992,0.0,1990426.3815568504,0.0,1757103.5947037158 
 10/22  06:00:00,-2.575,90.25,0.0,21.18154144261406,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.05317946563852,18.057929429075877,11.654354083099111,0.09197920612612394,10.356107640906835,0.09831713536035319,1428.6479241836296,9.639166666666666,7.216792250345628,9.639166666666666,7.216792250345628,18.1,24.9,18.1,24.9,0.0,0.0,778.5163844990914,691.2922563925875,0.0,2209147.074306623,0.0,1947982.9952593322 
 10/22  07:00:00,-2.075,90.0,0.0,21.18154144261406,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.067449758112954,18.07126777095994,11.4577673991287,0.09042769267478754,10.181375608330917,0.09665829272427456,1444.6166591966494,9.639166666666666,7.216792250345628,9.639166666666666,7.216792250345628,18.1,24.9,18.1,24.9,0.0,0.0,795.4427362691398,706.5463750477697,0.0,2239672.6597159924,0.0,1975285.496125784 
 10/22  08:00:00,-2.0250000000000004,90.0,0.75,21.18154144261406,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.13834082000974,18.180206394897652,11.670031753659693,0.09210293839663736,10.386309602113776,0.09860386184206742,1230.641589593477,9.639166666666666,7.216792250345628,9.639166666666666,7.216792250345628,18.1,24.9,18.1,24.9,0.0,0.0,680.6528055688677,532.7311492895244,0.0,1930560.5654225172,0.0,1506785.0890267405 
 10/22  09:00:00,-0.6000000000000001,88.5,1.0,21.18154144261406,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.35814811050622,18.547551570318177,11.13506251026352,0.08788082141283723,9.803105866535724,0.0930671367903693,401.6452676168592,9.639166666666666,7.216792250345628,9.639166666666666,7.216792250345628,18.1,24.9,18.1,24.9,0.0,0.0,145.67164309176349,21.28166648555359,0.0,418009.5624369392,0.0,61961.89640835033 
 10/22  10:00:00,2.225,76.0,1.0,21.18154144261406,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.834811347991565,19.25314198076382,9.841528828440222,0.07767191577094937,8.698814226003588,0.08258339188696104,254.43093455052914,9.639166666666666,7.216792250345628,9.639166666666666,7.216792250345628,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  11:00:00,8.25,73.5,3.3249999999999997,21.18154144261406,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,19.87207550550039,20.39326868629228,10.830636552390825,0.08547821224808554,8.522613729701753,0.08091060818808941,254.43093455052914,9.639166666666666,7.216792250345628,9.639166666666666,7.216792250345628,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  12:00:00,11.2,65.0,4.85,21.18154144261406,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,20.85856054373759,21.26667790864525,14.426746942452136,0.11385965462243529,10.853396955460127,0.103038220013729,254.43093455052914,9.639166666666666,7.216792250345628,9.639166666666666,7.216792250345628,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  13:00:00,11.225,69.5,6.300000000000001,21.18154144261406,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,1.0,21.535301685906845,19.49690651201122,17.270229049541726,0.13630115802786374,10.50694601953645,0.09974914029922471,2718.0399973854906,9.639166666666666,7.216792250345628,9.639166666666666,7.216792250345628,18.1,24.9,18.1,24.9,0.0,0.0,0.0,5980.664726353742,0.0,0.0,0.0,8851534.80508476 
 10/22  14:00:00,10.5,75.0,6.7,21.18154144261406,24.9,18.1,25.0,18.0,21.5,-31.9,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,1.0,0.0,17.800147079499027,19.908324702883245,14.726587902142114,0.11622607778409075,10.699599863092091,0.10157812611815681,3447.1822154626416,9.639166666666666,7.216792250345628,9.639166666666666,7.216792250345628,18.1,24.9,18.1,24.9,0.0,0.0,7566.397200037449,191.54601739558294,0.0,11197823.682492785,0.0,278134.0660003571 
 10/22  15:00:00,9.774999999999999,78.25,6.325,21.18154144261406,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,19.498612959092576,20.288600288935672,18.08737699177466,0.1427503029979122,16.0729799826871,0.15259105094273817,254.43093455052914,9.639166666666666,7.216792250345628,9.639166666666666,7.216792250345628,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  16:00:00,9.15,79.75,6.2,21.18154144261406,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,19.603697409190573,20.034914075979646,18.147014663822286,0.14322097908094844,16.135531214203183,0.15318488968111046,254.43093455052914,9.639166666666666,7.216792250345628,9.639166666666666,7.216792250345628,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  17:00:00,8.625,80.0,6.2,21.18154144261406,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,19.3123101716756,19.633616939817323,18.7532249371882,0.1480053488788901,15.841032404406828,0.15038902463700438,254.43093455052914,9.639166666666666,7.216792250345628,9.639166666666666,7.216792250345628,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  18:00:00,7.75,79.25,2.675,21.18154144261406,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,19.041851681697807,19.295280190236788,10.079810029923607,0.07955249324362151,9.123849818102299,0.08661852586686217,254.43093455052914,9.639166666666666,7.216792250345628,9.639166666666666,7.216792250345628,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  19:00:00,7.125,83.5,3.8249999999999997,21.18154144261406,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.79555789294726,18.992827251749986,11.853861407079837,0.09355377003118892,11.300283738806394,0.10728080128967647,254.43093455052914,9.639166666666666,7.216792250345628,9.639166666666666,7.216792250345628,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  20:00:00,7.824999999999999,80.5,7.299999999999999,21.18154144261406,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.535628753524108,18.701242166988845,24.126328655663983,0.19041128668847018,16.85120718629584,0.1599792581699479,254.43093455052914,9.639166666666666,7.216792250345628,9.639166666666666,7.216792250345628,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  21:00:00,8.25,76.75,9.025,21.18154144261406,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.293823436750934,18.435498228871545,30.830857905872797,0.24332518251542776,22.02154015133864,0.2090645268450519,285.5335199344065,9.639166666666666,7.216792250345628,9.639166666666666,7.216792250345628,18.1,24.9,18.1,24.9,0.0,0.0,42.89304308638912,0.0,0.0,111870.14682420803,0.0,0.0 
 10/22  22:00:00,8.375,75.25,7.35,21.18154144261406,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.155033009897984,18.230341565565972,23.99055229317439,0.1893397041757511,13.345763235335427,0.12669984283601002,333.6895964786323,9.639166666666666,7.216792250345628,9.639166666666666,7.216792250345628,18.1,24.9,18.1,24.9,0.0,0.0,106.47592316591351,3.4503021591781304,0.0,276070.9074480809,0.0,9005.16850808352 
 10/22  23:00:00,8.325000000000001,75.75,5.5,21.18154144261406,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.08695101423399,18.120713315039335,16.330067260005237,0.12888115564805908,7.834040459103816,0.07437354293169059,387.73211967732755,9.639166666666666,7.216792250345628,9.639166666666666,7.216792250345628,18.1,24.9,18.1,24.9,0.0,0.0,138.18483999120326,47.114902224179026,0.0,357156.29487395275,0.0,122272.9045339377 
 10/22  24:00:00,8.225,76.75,5.925000000000001,21.18154144261406,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.060207631316526,18.07359162153963,18.13534836554429,0.1431289056081168,8.77313797201042,0.08328899461435821,482.38672565458376,9.639166666666666,7.216792250345628,9.639166666666666,7.216792250345628,18.1,24.9,18.1,24.9,0.0,0.0,205.6346239891622,112.32024332388666,0.0,529783.0429905942,0.0,290056.92489393544 
 10/23  01:00:00,8.275,77.0,9.65,21.096974798352655,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.054413489586803,18.05929930972419,33.6735323443615,0.2657603115893238,22.99777942132976,0.2183325889181692,663.3491178387128,9.517847222222223,6.704267133609836,9.517847222222223,6.704267133609836,18.1,24.9,18.1,24.9,0.0,0.0,336.9833492680342,237.5944114773934,0.0,862458.1639061513,0.0,608175.9466162751 
 10/23  02:00:00,8.524999999999999,74.0,12.375,21.012408154091247,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.059355601045404,18.059375673864647,46.56511779880368,0.36750407081886693,31.059597106634634,0.29486856634329406,785.51432161347,9.517847222222223,6.704267133609836,9.517847222222223,6.704267133609836,18.1,24.9,18.1,24.9,0.0,0.0,438.76665701130094,310.1487429819332,0.0,1118535.9017952564,0.0,791442.2138015616 
