Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Relative Humidity [%](Hourly),Environment:Site Wind Speed [m/s](Hourly),EMS:Comfort Temperature [C](Hourly),EMS:Adaptive Cooling Setpoint Temperature [C](Hourly),EMS:Adaptive Heating Setpoint Temperature [C](Hourly),EMS:Adaptive Cooling Setpoint Temperature_No Tolerance [C](Hourly),EMS:Adaptive Heating Setpoint Temperature_No Tolerance [C](Hourly),EMS:Ventilation Setpoint Temperature [C](Hourly),EMS:Minimum Outdoor Temperature for ventilation [C](Hourly),EMS:Comfortable Hours_No Applicability_BLOCK1_ZONE2 [H](Hourly),EMS:Comfortable Hours_No Applicability_BLOCK1_ZONE1 [H](Hourly),EMS:Comfortable Hours_Applicability_BLOCK1_ZONE2 [H](Hourly),EMS:Comfortable Hours_Applicability_BLOCK1_ZONE1 [H](Hourly),EMS:Discomfortable Applicable Hot Hours_BLOCK1_ZONE2 [H](Hourly),EMS:Discomfortable Applicable Hot Hours_BLOCK1_ZONE1 [H](Hourly),EMS:Discomfortable Applicable Cold Hours_BLOCK1_ZONE2 [H](Hourly),EMS:Discomfortable Applicable Cold Hours_BLOCK1_ZONE1 [H](Hourly),EMS:Discomfortable Non Applicable Hot Hours_BLOCK1_ZONE2 [H](Hourly),EMS:Discomfortable Non Applicable Hot Hours_BLOCK1_ZONE1 [H](Hourly),EMS:Discomfortable Non Applicable Cold Hours_BLOCK1_ZONE2 [H](Hourly),EMS:Discomfortable Non Applicable Cold Hours_BLOCK1_ZONE1 [H](Hourly),EMS:Zone Floor Area_BLOCK1_ZONE2 [m2](Hourly),EMS:Zone Floor Area_BLOCK1_ZONE1 [m2](Hourly),EMS:Zone Air Volume_BLOCK1_ZONE2 [m3](Hourly),EMS:Zone Air Volume_BLOCK1_ZONE1 [m3](Hourly),EMS:Ventilation Hours_BLOCK1_ZONE2 [H](Hourly),EMS:Ventilation Hours_BLOCK1_ZONE1 [H](Hourly),BLOCK1:ZONE2:Zone Operative Temperature [C](Hourly),BLOCK1:ZONE1:Zone Operative Temperature [C](Hourly),BLOCK1:ZONE2:AFN Zone Infiltration Volume [m3](Hourly),BLOCK1:ZONE2:AFN Zone Infiltration Air Change Rate [ach](Hourly),BLOCK1:ZONE1:AFN Zone Infiltration Volume [m3](Hourly),BLOCK1:ZONE1:AFN Zone Infiltration Air Change Rate [ach](Hourly),Whole Building:Facility Total HVAC Electricity Demand Rate [W](Hourly),PEOPLE BLOCK1:ZONE2:Zone Thermal Comfort ASHRAE 55 Adaptive Model Running Average Outdoor Air Temperature [C](Hourly),PEOPLE BLOCK1:ZONE2:Zone Thermal Comfort CEN 15251 Adaptive Model Running Average Outdoor Air Temperature [C](Hourly),PEOPLE BLOCK1:ZONE1:Zone Thermal Comfort ASHRAE 55 Adaptive Model Running Average Outdoor Air Temperature [C](Hourly),PEOPLE BLOCK1:ZONE1:Zone Thermal Comfort CEN 15251 Adaptive Model Running Average Outdoor Air Temperature [C](Hourly),AHST_SCH_BLOCK1_ZONE2:Schedule Value [](Hourly),ACST_SCH_BLOCK1_ZONE2:Schedule Value [](Hourly),AHST_SCH_BLOCK1_ZONE1:Schedule Value [](Hourly),ACST_SCH_BLOCK1_ZONE1:Schedule Value [](Hourly),BLOCK1:ZONE2 VRF INDOOR UNIT DX COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),BLOCK1:ZONE1 VRF INDOOR UNIT DX COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),BLOCK1:ZONE2 VRF INDOOR UNIT DX HEATING COIL:Heating Coil Heating Rate [W](Hourly),BLOCK1:ZONE1 VRF INDOOR UNIT DX HEATING COIL:Heating Coil Heating Rate [W](Hourly),VRF OUTDOOR UNIT_BLOCK1:ZONE2:VRF Heat Pump Cooling Electricity Energy [J](Hourly),VRF OUTDOOR UNIT_BLOCK1:ZONE2:VRF Heat Pump Heating Electricity Energy [J](Hourly),VRF OUTDOOR UNIT_BLOCK1:ZONE1:VRF Heat Pump Cooling Electricity Energy [J](Hourly),VRF OUTDOOR UNIT_BLOCK1:ZONE1:VRF Heat Pump Heating Electricity Energy [J](Hourly) 
 01/02  06:00:00,11.6,88.5,7.575,20.53176348928,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.09985196485875,18.098803412568362,24.50040985632006,0.19336363322073755,10.793588609769323,0.10247042124001457,755.1893749029085,5.3925,5.247768149333332,5.3925,5.247768149333332,18.1,24.9,18.1,24.9,0.0,0.0,442.3467782914554,355.61946480927656,0.0,1013463.5894628894,0.0,813895.4922669849 
 01/02  07:00:00,11.649999999999999,85.75,7.325,20.53176348928,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.101264866428536,18.100952679344438,23.404049015733012,0.1847108671364115,10.312057617929954,0.09789894039542857,751.956385593905,5.3925,5.247768149333332,5.3925,5.247768149333332,18.1,24.9,18.1,24.9,0.0,0.0,434.3439232493557,350.62906529595216,0.0,1005230.223511028,0.0,810524.7841151566 
 01/02  08:00:00,11.475000000000001,87.25,7.2,20.53176348928,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.398775210604246,18.40554951559848,22.914025591533612,0.18084347429595987,10.098311610107743,0.0958697132077174,246.9843389766772,5.3925,5.247768149333332,5.3925,5.247768149333332,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  09:00:00,11.25,85.75,7.575,20.53176348928,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.757075706390026,18.769790679814143,24.36757769074083,0.1923152870789544,12.933905816039772,0.12278981765607562,246.9843389766772,5.3925,5.247768149333332,5.3925,5.247768149333332,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  10:00:00,11.5,85.0,6.95,20.53176348928,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,19.180678527629865,19.189422407631685,21.60155802311212,0.1704851374761821,12.24329314383386,0.11623339105940322,246.9843389766772,5.3925,5.247768149333332,5.3925,5.247768149333332,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  11:00:00,11.225,88.75,6.7,20.53176348928,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,19.592288920031898,19.59789542237327,21.02783625850317,0.1659571754741921,10.715616657315024,0.10173018376184473,246.9843389766772,5.3925,5.247768149333332,5.3925,5.247768149333332,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  12:00:00,11.1,93.75,7.45,20.53176348928,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,19.95230438653852,19.95811726381134,23.95905315529233,0.18909110475313268,13.085396318162399,0.12422801361921587,246.9843389766772,5.3925,5.247768149333332,5.3925,5.247768149333332,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  13:00:00,11.775,92.75,9.275,20.53176348928,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,20.254365941319218,20.27156866682503,32.76286564135429,0.2585730921354745,15.274252049711459,0.1450082172154919,246.9843389766772,5.3925,5.247768149333332,5.3925,5.247768149333332,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  14:00:00,12.0,92.0,9.8,20.53176348928,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,20.66097194563607,20.681943050552395,35.163454828882855,0.2775191689518671,15.48747444583891,0.14703247342340495,246.9843389766772,5.3925,5.247768149333332,5.3925,5.247768149333332,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  15:00:00,12.0,87.5,8.6,20.53176348928,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,20.920150720412767,20.947988141278575,29.999965262594706,0.23676756077510452,14.436509867301902,0.13705499633357515,246.9843389766772,5.3925,5.247768149333332,5.3925,5.247768149333332,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  16:00:00,11.399999999999999,85.25,7.824999999999999,20.53176348928,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,21.057133678383064,21.089320172142024,26.436565480450845,0.20864427906128535,12.033484641394486,0.11424154512178425,246.9843389766772,5.3925,5.247768149333332,5.3925,5.247768149333332,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  17:00:00,10.375,90.25,6.95,20.53176348928,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,21.149656013385986,21.17934950284315,22.898259218427654,0.18071904196179242,11.0114933397271,0.10453912982955217,246.9843389766772,5.3925,5.247768149333332,5.3925,5.247768149333332,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  18:00:00,9.725,94.25,5.5,20.53176348928,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,21.184840325566476,21.198442537329644,17.67611173948943,0.13950449021903727,9.348034070305307,0.08874684996639544,246.9843389766772,5.3925,5.247768149333332,5.3925,5.247768149333332,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  19:00:00,9.674999999999999,91.25,5.1,20.53176348928,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,21.195855323152017,21.194099477059495,15.373292484150717,0.121330039241512,8.030086449741486,0.07623473256651467,246.9843389766772,5.3925,5.247768149333332,5.3925,5.247768149333332,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  20:00:00,8.95,87.75,5.550000000000001,20.53176348928,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,20.86764753308681,20.85915244474686,17.034618966488118,0.13444166171944053,8.694960202745023,0.08254680318592268,246.9843389766772,5.3925,5.247768149333332,5.3925,5.247768149333332,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  21:00:00,8.4,88.5,4.5,20.53176348928,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,20.22979571143597,20.208109575059378,14.519679055680271,0.11459309913059065,8.224859581660121,0.07808383814164055,246.9843389766772,5.3925,5.247768149333332,5.3925,5.247768149333332,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  22:00:00,8.0,88.25,4.1,20.53176348928,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,19.644783170931667,19.614659114812103,13.535614504772902,0.10682660469220892,8.14873482205045,0.07736113724335565,246.9843389766772,5.3925,5.247768149333332,5.3925,5.247768149333332,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  23:00:00,7.75,90.25,3.7249999999999996,20.53176348928,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,19.221079708375626,19.19031478682195,12.440940877305888,0.09818715453446619,7.650509939826101,0.0726311706493373,246.9843389766772,5.3925,5.247768149333332,5.3925,5.247768149333332,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  24:00:00,8.225000000000001,87.25,5.175000000000001,20.53176348928,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.919928974986632,18.89801592507125,15.97590404284183,0.126086007043384,8.177401246615917,0.0776332858963078,246.9843389766772,5.3925,5.247768149333332,5.3925,5.247768149333332,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  01:00:00,7.574999999999999,87.5,4.125,20.709074640352,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.631110552435437,18.61706446478508,13.292385548519228,0.1049069782467123,7.7071811215946955,0.07316918632493395,246.9843389766772,5.7834722222222235,6.322381186133333,5.7834722222222235,6.322381186133333,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  02:00:00,6.7749999999999995,84.25,3.9749999999999996,20.886385791424,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.35826119799652,18.34216644434634,13.131571242210839,0.10363778974235585,7.879606683706035,0.07480613216573648,266.4336986209424,5.7834722222222235,6.322381186133333,5.7834722222222235,6.322381186133333,18.1,24.9,18.1,24.9,0.0,0.0,15.39305438366405,11.006320772925088,0.0,40796.44670464972,0.0,29150.17519108574 
 01/03  03:00:00,5.550000000000001,81.5,4.475,20.886385791424,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.160745925769337,18.148351444117324,14.894200288768676,0.11754891851373471,8.639005813760484,0.08201559248142318,483.15736424106046,5.7834722222222235,6.322381186133333,5.7834722222222235,6.322381186133333,18.1,24.9,18.1,24.9,0.0,0.0,180.1750555667498,142.4258815794845,0.0,474603.03437539417,0.0,374750.9498888834 
 01/03  04:00:00,5.575,82.5,3.4749999999999996,20.886385791424,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.08009419762674,18.0746020850491,12.50498766329578,0.09869262849623839,8.248312964503745,0.07830649606444798,596.2720736049184,5.7834722222222235,6.322381186133333,5.7834722222222235,6.322381186133333,18.1,24.9,18.1,24.9,0.0,0.0,258.84427793566545,221.95314043501196,0.0,677007.6756797187,0.0,579127.7503366603 
 01/03  05:00:00,5.625,87.5,2.725,20.886385791424,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.051740126238453,18.051887107750787,10.932201845147887,0.08627979206376227,8.501870000187624,0.08071367473266033,681.4024400977526,5.7834722222222235,6.322381186133333,5.7834722222222235,6.322381186133333,18.1,24.9,18.1,24.9,0.0,0.0,317.3979942862177,284.30975026665794,0.0,825427.3503857097,0.0,736842.9825314272 
 01/03  06:00:00,5.525,91.25,2.6,20.886385791424,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.04360672813994,18.047343708507483,10.728771727746906,0.08467426844853065,8.610974965836206,0.08174947776292116,767.7423047752783,5.7834722222222235,6.322381186133333,5.7834722222222235,6.322381186133333,18.1,24.9,18.1,24.9,0.0,0.0,382.3207814447899,341.31842689495227,0.0,991196.9657647663,0.0,881560.412714195 
 01/03  07:00:00,6.550000000000001,87.5,3.35,20.886385791424,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.05971540421965,18.064485204870536,11.903375997372471,0.09394455210922628,8.605243543433636,0.08169506571433108,795.4005873772716,5.7834722222222235,6.322381186133333,5.7834722222222235,6.322381186133333,18.1,24.9,18.1,24.9,0.0,0.0,408.1693106157759,356.38692787161636,0.0,1054491.1890404364,0.0,917721.2585558323 
 01/03  08:00:00,6.975,85.25,3.9749999999999996,20.886385791424,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.375430899871002,18.371411505177953,13.326927319625604,0.1051795909253645,8.960703738109459,0.08506967606862248,246.9843389766772,5.7834722222222235,6.322381186133333,5.7834722222222235,6.322381186133333,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  09:00:00,7.0,84.25,3.3499999999999996,20.886385791424,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.789737651050544,18.77601021721238,11.991516068467778,0.09464017656935861,8.955113361403429,0.08501660305679407,246.9843389766772,5.7834722222222235,6.322381186133333,5.7834722222222235,6.322381186133333,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  10:00:00,7.074999999999999,81.75,3.1,20.886385791424,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,19.40667667548118,19.391703352449795,11.70770915485259,0.09240029828684732,9.099740371156837,0.08638963950907297,246.9843389766772,5.7834722222222235,6.322381186133333,5.7834722222222235,6.322381186133333,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  11:00:00,7.7,79.5,3.1,20.886385791424,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,20.094653045733402,20.073969991903173,11.748818616502104,0.09272474489451286,8.796186016847244,0.08350780440492686,246.9843389766772,5.7834722222222235,6.322381186133333,5.7834722222222235,6.322381186133333,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  12:00:00,8.125,79.75,3.1,20.886385791424,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,20.717487922784798,20.673439166498472,11.787617096478858,0.09303095263127084,9.060378170717964,0.08601594903357582,246.9843389766772,5.7834722222222235,6.322381186133333,5.7834722222222235,6.322381186133333,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  13:00:00,8.275,77.75,3.1,20.886385791424,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,21.14763038341902,21.069578043394614,11.80416907386508,0.09316158515959003,9.969625827972981,0.0946480169971527,246.9843389766772,5.7834722222222235,6.322381186133333,5.7834722222222235,6.322381186133333,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  14:00:00,8.6,81.5,4.6,20.886385791424,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,21.43871309677577,21.31807941003666,14.452652491363615,0.11406410798005163,13.610117355307679,0.12920952511216902,246.9843389766772,5.7834722222222235,6.322381186133333,5.7834722222222235,6.322381186133333,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  15:00:00,8.7,82.25,5.550000000000001,20.886385791424,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,1.0,0.0,18.557157918144807,21.445874079176154,13.540389270866129,0.10686428839321557,12.310701333114913,0.11687333999579352,3296.999449007874,5.7834722222222235,6.322381186133333,5.7834722222222235,6.322381186133333,18.1,24.9,18.1,24.9,0.0,0.0,7405.078923257781,0.0,0.0,10962054.39611231,0.0,0.0 
 01/03  16:00:00,8.55,85.0,4.875,20.886385791424,24.9,18.1,25.0,18.0,21.5,-31.9,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,1.0,19.183967730673665,18.499526165259766,12.079876971697473,0.09533754389436896,10.13832520552125,0.09624958779119361,2779.003831693961,5.7834722222222235,6.322381186133333,5.7834722222222235,6.322381186133333,18.1,24.9,18.1,24.9,0.0,0.0,434.57779984127376,5712.179662954238,0.0,644127.3470030687,0.0,8452127.545049619 
 01/03  17:00:00,8.575,88.25,5.425000000000001,20.886385791424,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,20.517335763841576,19.04823332200113,16.857323814978415,0.1330424020805454,14.23485391954631,0.1351405477975834,399.89279129545054,5.7834722222222235,6.322381186133333,5.7834722222222235,6.322381186133333,18.1,24.9,18.1,24.9,0.0,0.0,0.0,379.52471032749696,0.0,0.0,0.0,549322.6604961535 
 01/03  18:00:00,8.75,89.0,7.2,20.886385791424,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,20.69347806069946,19.945140065344663,24.268927141485406,0.1915367111802198,16.476223064790844,0.15641929472515292,246.98433897667718,5.7834722222222235,6.322381186133333,5.7834722222222235,6.322381186133333,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  19:00:00,6.4,88.25,4.625,20.886385791424,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,20.67039934239221,20.163932016522697,16.243767784318344,0.12820005764758802,9.857613640256627,0.09358461385346406,246.9843389766772,5.7834722222222235,6.322381186133333,5.7834722222222235,6.322381186133333,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  20:00:00,5.075,88.75,3.9749999999999996,20.886385791424,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,20.31392276419435,19.899407148459723,14.71977652392173,0.11617232060828601,9.564086145019449,0.09079797011801018,246.9843389766772,5.7834722222222235,6.322381186133333,5.7834722222222235,6.322381186133333,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  21:00:00,4.3,90.5,3.7249999999999996,20.886385791424,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,19.629075225203067,19.26791247619591,14.21664807634754,0.11220149950079505,10.497464470752973,0.09965912590892538,246.9843389766772,5.7834722222222235,6.322381186133333,5.7834722222222235,6.322381186133333,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  22:00:00,3.8,91.75,3.6,20.886385791424,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.97190131857642,18.646141749934824,13.783733159422198,0.10878482191445893,11.027971117139852,0.10469556388069395,246.9843389766772,5.7834722222222235,6.322381186133333,5.7834722222222235,6.322381186133333,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  23:00:00,3.8499999999999996,91.25,2.85,20.886385791424,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.50906800848342,18.254339251700358,11.930163153727987,0.09415596334303544,9.93070536425606,0.09427852021011376,319.4932673634896,5.7834722222222235,6.322381186133333,5.7834722222222235,6.322381186133333,18.1,24.9,18.1,24.9,0.0,0.0,0.0,78.32948746565319,0.0,0.0,0.0,209197.95304252525 
 01/03  24:00:00,3.975,92.5,2.6,20.886385791424,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.24671378871168,18.110500973906817,11.266412932273429,0.08891747324739263,9.457419033626286,0.08978531119315364,473.7206646613206,5.7834722222222235,6.322381186133333,5.7834722222222235,6.322381186133333,18.1,24.9,18.1,24.9,0.0,0.0,87.39514044576279,182.76851498490598,0.0,233469.27713774808,0.0,481616.94734328997 
